No.,Time,Source,Destination,Protocol,Length,Info,,,,,,,,,,,,,,,,,,,,,,,,,,,time 2,time 1,delay 1,delay 2,jiter
4895,81.580235,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1093843 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,81.581076,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1093843 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,81.58108,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1095255 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,81.581082,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1096667 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,81.581084,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1098079 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4900,81.58116,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1099491 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,81.581428,36.92.238.237,192.168.100.10,TCP,1406,443  >  50280 [ACK] Seq=1099491 Ack=3587 Win=72704 Len=1352 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,81.581431,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1100843 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,81.581491,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1102255 Win=63488 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,81.581788,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50280  >  443 [ACK] Seq=3587 Ack=1102255 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,81.582034,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1102255 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,81.582037,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4907,81.582039,36.92.238.237,192.168.100.10,TCP,114,443  >  50280 [ACK] Seq=1105079 Ack=3587 Win=72704 Len=60 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908,81.582117,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1105139 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4909,81.583076,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1105139 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,81.58308,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1106551 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,81.583082,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1107963 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,81.583084,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1109375 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,81.583184,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1110787 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,81.583839,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1110787 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,81.583842,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1112199 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,81.583962,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1113611 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,81.585134,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1113611 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,81.585141,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1115023 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,81.585291,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1116435 Win=63488 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,81.585613,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50280  >  443 [ACK] Seq=3587 Ack=1116435 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,81.585917,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1116435 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,81.585921,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1117847 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,81.585923,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1119259 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,81.585925,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925,81.585928,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1122083 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,81.585929,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1123495 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,81.586042,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1124907 Win=63488 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,81.586392,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50280  >  443 [ACK] Seq=3587 Ack=1124907 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,81.587157,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1124907 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,81.587163,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1126319 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,81.587165,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1127731 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,81.587167,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1129143 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,81.587329,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1130555 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,81.588135,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1130555 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,81.588139,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1131967 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,81.588142,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1133379 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,81.588144,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1134791 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,81.588275,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1136203 Win=60672 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,81.589088,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940,81.589092,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1137615 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,81.589094,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1139027 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,81.589095,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1140439 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,81.589187,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1141851 Win=55040 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4944,81.590083,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1141851 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,81.590087,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1143263 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,81.590089,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1144675 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4947,81.590091,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1146087 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,81.590093,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1147499 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,81.590095,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1148911 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,81.590176,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1150323 Win=46592 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,81.59108,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1150323 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,81.591084,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1151735 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,81.591086,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,81.591088,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1154559 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,81.591189,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1155971 Win=40704 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,81.592114,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1155971 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,81.592119,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1157383 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,81.59212,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1158795 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,81.592122,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1160207 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,81.592196,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50280  >  443 [ACK] Seq=3587 Ack=1155971 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4961,81.592256,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1161619 Win=60672 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,81.592478,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50280  >  443 [ACK] Seq=3587 Ack=1161619 Win=64256 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963,81.593114,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1161619 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,81.593118,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1163031 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,81.59312,36.92.238.237,192.168.100.10,TCP,1354,443  >  50280 [ACK] Seq=1164443 Ack=3587 Win=72704 Len=1300 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,81.593123,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1165743 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,81.593164,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50280  >  443 [ACK] Seq=3587 Ack=1161619 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,81.593253,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1167155 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,81.594163,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1167155 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,81.594169,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1168567 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,81.59417,36.92.238.237,192.168.100.10,TCP,166,443  >  50280 [ACK] Seq=1169979 Ack=3587 Win=72704 Len=112 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,81.594171,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,81.594173,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1171503 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4974,81.594175,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1172915 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975,81.594177,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1174327 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976,81.594316,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1175739 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977,81.59508,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1175739 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,81.595084,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1177151 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,81.595193,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1178563 Win=63488 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,81.596163,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1178563 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,81.596169,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1179975 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982,81.59617,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1181387 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983,81.596172,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1182799 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,81.596174,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1184211 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985,81.596176,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986,81.596324,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1187035 Win=55040 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987,81.596375,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50280  >  443 [ACK] Seq=3587 Ack=1187035 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,81.597093,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1187035 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4989,81.597097,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1188447 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,81.597099,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1189859 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4991,81.597101,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1191271 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,81.59721,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1192683 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,81.59806,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1192683 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,81.598063,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1194095 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995,81.598162,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1195507 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,81.598624,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1195507 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4997,81.59863,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1196919 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4998,81.598708,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1198331 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4999,81.600144,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1198331 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,81.60015,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1199743 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,81.600152,36.92.238.237,192.168.100.10,TCP,1466,"443  >  50280 [PSH, ACK] Seq=1201155 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,81.600154,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,81.600156,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1203979 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,81.600158,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1205391 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5005,81.600308,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1206803 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5006,81.601122,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1206803 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5007,81.601125,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1208215 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5008,81.601126,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1209627 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,81.601128,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1211039 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,81.601215,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1212451 Win=60672 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5011,81.602157,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1212451 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5012,81.602165,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1213863 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,81.602168,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1215275 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,81.602171,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1216687 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5015,81.602362,192.168.100.10,36.92.238.237,TCP,54,50280  >  443 [ACK] Seq=3587 Ack=1218099 Win=55040 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5016,81.602995,192.168.100.10,36.92.238.237,TCP,54,[TCP Window Update] 50280  >  443 [ACK] Seq=3587 Ack=1218099 Win=66304 Len=0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017,81.603167,36.92.238.237,192.168.100.10,TLSv1.3,1466,Application Data [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5018,81.60317,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1219511 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5019,81.603171,36.92.238.237,192.168.100.10,TCP,1466,443  >  50280 [ACK] Seq=1220923 Ack=3587 Win=72704 Len=1412 [TCP segment of a reassembled PDU],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
